UWI,level_0,DEPT,M_RESM,M_GR,M_DPHI_SS,M_DRHO,M_DT_SHEAR,M_NPHI_SS,M_CALI,M_PE,M_DT,M_RESS,M_RHOB,M_CALI_X,M_SP,M_RESD,VMI,I_DT33,I_VCL,I_RXO,I_VQUA,I_SG,I_BMFG,I_DT66,I_DT55,I_PHIE,I_VDOL,I_LVMI,I_VCOA,I_BMFO,I_SWE,I_VBWA,I_BMFS,I_DT44,I_VLIM,I_BMFW,I_RHOB,I_SO,I_RT
Well_log1,Well_log1,0.0508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.1008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.1508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.2008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.2508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.3008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.3508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.4008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.4508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.5008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.5508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.6008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.6508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.7008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.7508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.8008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.8508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.9008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,0.9508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.0008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.0508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.1008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.1508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.2008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.2508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.3008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.3508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.4008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.4508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.5008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.5508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.6008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.6508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.7008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.7508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.8008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.8508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.9008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,1.9508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.0008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.0508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.1008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.1508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.2008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.2508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.3008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.3508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.4008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.4508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.5008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.5508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.6008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.6508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.7008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.7508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.8008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.8508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.9008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,2.9508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.0008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.0508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.1008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.1508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.2008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.2508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.3008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.3508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.4008,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
Well_log1,Well_log1,3.4508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,1.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0.0,-999.25
